artist,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
The Church,Under the Milky Way,0.0548,0.578,297600,0.583,0.19899999999999998,9,0.125,-13.415999999999999,0,0.0269,135.986,0.519,4.08
Iggy Pop,Search & Destroy,0.00658,0.205,206133,0.86,0.439,1,0.27899999999999997,-8.691,0,0.0794,152.293,0.332,4.11
The Doors,Light My Fire,0.369,0.413,429760,0.725,2.1600000000000007e-05,3,0.0905,-5.787000000000001,0,0.0324,124.618,0.44,4.07
The Stranglers,Golden Brown,0.14300000000000002,0.562,206760,0.38299999999999995,0.124,6,0.138,-15.474,1,0.0304,93.764,0.599,4.09
Souls Of Mischief,93 'Til Infinity,0.125,0.59,286440,0.672,1.04e-06,1,0.147,-11.792,1,0.41200000000000003,206.247,0.688,4.11
Bauhaus,Bela Lugosi's Dead,0.0033299999999999996,0.452,577133,0.73,0.7909999999999999,6,0.6940000000000001,-13.182,1,0.0518,149.55,0.619,4.03
Radiohead,Airbag,0.00792,0.306,287880,0.872,0.8,2,0.261,-7.313,1,0.05,167.946,0.648,4.12
Fleetwood Mac,The Chain - 2004 Remaster,0.009000000000000001,0.545,270213,0.67,0.000822,9,0.0451,-8.81,1,0.0496,151.553,0.48100000000000004,4.11
Leonard Cohen,"So Long, Marianne",0.701,0.5429999999999999,340560,0.395,4.24e-05,9,0.0961,-11.395999999999999,1,0.0267,94.87200000000001,0.231,4.11
Stevie Wonder,Living For The City,0.256,0.708,219307,0.5379999999999999,0.0,11,0.193,-10.28,1,0.0686,98.23299999999999,0.6509999999999999,4.11
Deafheaven,Dream House,6.84e-06,0.11599999999999999,554573,0.804,0.9159999999999999,7,0.384,-4.669,1,0.0766,82.211,0.0957,4.08
Gang Of Four,Damaged Goods,0.0148,0.75,206787,0.79,0.0115,0,0.111,-5.935,1,0.11599999999999999,157.43200000000004,0.946,4.11
Chuck Berry,Johnny B. Goode,0.741,0.534,161560,0.8029999999999999,6.07e-05,10,0.307,-9.129,1,0.0743,167.983,0.9690000000000001,4.06
Del Shannon,Runaway,0.153,0.594,137307,0.5329999999999999,1.49e-05,10,0.172,-7.9929999999999986,0,0.0438,78.55199999999998,0.7290000000000001,4.1
Animal Collective,Fireworks,0.0178,0.547,410907,0.9109999999999999,4.98e-05,1,0.0884,-4.8610000000000015,1,0.0715,165.706,0.741,4.05
My Bloody Valentine,Soon,6.64e-06,0.425,418707,0.8390000000000001,0.816,6,0.433,-12.390999999999998,0,0.0385,109.575,0.705,4.09
Pavement,Gold Soundz,0.0676,0.44799999999999995,159707,0.609,0.0,9,0.14,-9.357000000000001,1,0.0308,126.45700000000001,0.493,4.08
OutKast,Hey Ya!,0.10300000000000001,0.728,235213,0.9740000000000001,0.000532,4,0.175,-2.261,0,0.0665,79.52600000000002,0.965,4.03
The Kinks,You Really Got Me - Mono Mix,0.493,0.573,134253,0.9390000000000001,0.0,8,0.0994,-6.441,1,0.0808,137.382,0.963,4.06
Big Star,September Gurls,0.000199,0.373,168067,0.85,0.0077,4,0.124,-4.567,1,0.0342,114.029,0.629,4.12
David Bowie,"""Heroes"" / ""Helden"" - 2001 Remaster",0.000606,0.47,365747,0.727,0.644,7,0.223,-8.193,1,0.0343,113.45299999999999,0.198,4.15
Ennio Morricone,The Ecstasy Of Gold,0.826,0.134,203227,0.474,0.58,9,0.195,-13.864,0,0.0518,98.854,0.133,4.12
Procol Harum,A Whiter Shade of Pale - Original Single Version,0.504,0.249,248947,0.66,0.0026,0,0.0891,-6.905,1,0.0342,149.813,0.435,4.06
The Moody Blues,Nights In White Satin - Single Version / Mono Mix,0.465,0.195,269107,0.483,0.4970000000000001,4,0.0686,-4.9910000000000005,0,0.03,84.71,0.17300000000000001,4.06
Donna Summer,"I Feel Love - 12"" Version",0.07400000000000001,0.6920000000000001,495187,0.79,0.711,5,0.10099999999999999,-14.065,1,0.0416,128.13,0.96,4.05
The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,0.027999999999999997,0.609,215760,0.759,0.0,6,0.183,-4.862,1,0.0276,114.045,0.774,4.07
NEU!,Hallogallo,0.11599999999999999,0.618,607427,0.778,0.846,9,0.0723,-14.077,1,0.0346,152.599,0.77,4.1
Creedence Clearwater Revival,Fortunate Son,0.201,0.64,140773,0.6629999999999999,0.00806,0,0.152,-7.516,1,0.0374,132.77,0.6629999999999999,4.06
Various Artists,Sleep Walk,0.759,0.779,145333,0.212,0.9590000000000001,10,0.235,-9.759,0,0.0362,94.675,0.444,4.05
Nick Cave & The Bad Seeds,The Mercy Seat - 2010 Remastered Version,0.0705,0.28800000000000003,438080,0.965,0.0,0,0.516,-4.051,1,0.0619,94.631,0.24,4.06
Tears For Fears,Everybody Wants To Rule The World,0.34700000000000003,0.645,251489,0.795,0.00389,7,0.10400000000000001,-12.095,1,0.0527,112.06700000000001,0.535,4.07
Alice In Chains,Would?,0.000332,0.305,206773,0.8320000000000001,2.4e-05,6,0.091,-7.981,1,0.0398,100.677,0.585,4.06
Blondie,Heart Of Glass - Special Mix,0.015,0.6940000000000001,275733,0.5770000000000001,0.00836,4,0.0853,-14.63,1,0.0308,114.478,0.845,4.07
Metallica,Master of Puppets (Remastered),0.00067,0.539,515387,0.828,0.42100000000000004,4,0.154,-9.107999999999999,0,0.035,105.25,0.562,4.05
Pixies,Here Comes Your Man,0.0475,0.669,201693,0.7829999999999999,0.0296,2,0.115,-12.302,1,0.0295,124.51799999999999,0.8959999999999999,4.07
David Bowie,Rebel Rebel - 2016 Remaster,0.209,0.635,274747,0.6859999999999999,0.0176,9,0.282,-15.648,1,0.053,125.988,0.46399999999999997,4.08
The Cure,One Hundred Years - Remastered Version,0.00123,0.436,401000,0.8809999999999999,0.509,7,0.10800000000000001,-5.9979999999999976,1,0.0439,132.59,0.262,4.12
Kendrick Lamar,These Walls,0.11,0.752,300973,0.489,3.57e-06,1,0.20199999999999999,-5.233,1,0.13699999999999998,108.005,0.373,4.08
Talk Talk,New Grass,0.8190000000000001,0.462,580240,0.382,0.20800000000000002,9,0.355,-20.479,1,0.0309,99.531,0.204,4.09
Kanye West,POWER,0.0162,0.5429999999999999,292093,0.915,0.0,0,0.7440000000000001,-4.746,0,0.113,153.998,0.5770000000000001,4.03
George Harrison,My Sweet Lord - 2014 Mix,0.0972,0.537,281227,0.701,0.0,1,0.0832,-8.913,0,0.0335,120.92,0.583,4.05
Johnny Cash,Hurt,0.649,0.534,216533,0.392,0.000227,9,0.0948,-7.636,0,0.0267,90.37899999999999,0.163,4.03
Arcade Fire,Neighborhood #3 (Power Out),0.000543,0.522,312907,0.9540000000000001,0.0177,5,0.0975,-5.018,1,0.0585,119.87,0.642,4.07
Kate Bush,Suspended In Gaffa,0.552,0.674,235107,0.31,0.0,9,0.0947,-15.314,0,0.0326,105.235,0.69,4.07
Kraftwerk,Trans Europe Express - 2009 Remastered Version,0.0559,0.878,397373,0.611,0.838,1,0.0527,-12.220999999999998,1,0.11800000000000001,107.65,0.718,4.07
Car Seat Headrest,Bodys,0.00135,0.518,406935,0.8420000000000001,0.0115,2,0.132,-7.3610000000000015,1,0.0533,143.944,0.249,4.11
David Bowie,Changes - 2015 Remaster,0.505,0.547,217747,0.308,0.0,0,0.109,-11.75,1,0.0377,114.719,0.41,4.09
Radiohead,All I Need,0.517,0.6679999999999999,228747,0.47700000000000004,0.446,4,0.139,-8.709,0,0.0358,88.005,0.0966,4.06
The Jesus and Mary Chain,Just Like Honey,8.02e-05,0.341,182493,0.552,0.616,8,0.0591,-10.503,1,0.0423,121.361,0.486,4.06
Louis Armstrong,What A Wonderful World,0.7290000000000001,0.271,139227,0.165,1.6e-06,5,0.11800000000000001,-20.651999999999997,1,0.0351,77.082,0.203,4.02
Ryuichi Sakamoto,Merry Christmas Mr. Lawrence,0.95,0.498,288656,0.212,0.792,10,0.239,-16.442999999999998,0,0.0354,106.89,0.272,4.15
The Walkmen,The Rat,0.000151,0.17600000000000002,262107,0.917,0.0728,6,0.235,-4.8839999999999995,0,0.0635,168.197,0.325,4.07
Marvin Gaye,Inner City Blues (Make Me Wanna Holler),0.705,0.639,331960,0.605,0.0888,8,0.0761,-9.177,0,0.0335,94.182,0.642,4.08
Kendrick Lamar,Alright,0.0742,0.7959999999999999,219333,0.7659999999999999,0.0,7,0.0827,-5.974,1,0.23800000000000002,110.03399999999999,0.5579999999999999,4.03
Morrissey,Everyday Is Like Sunday - 2011 Remaster,0.00345,0.6,215267,0.8690000000000001,0.441,0,0.311,-5.126,1,0.0302,117.064,0.56,4.05
Nas,Life's a Bitch (feat. AZ & Olu Dara),0.0013800000000000002,0.775,210840,0.7340000000000001,0.0,7,0.304,-5.41,1,0.215,90.001,0.342,4.04
Neil Young,"Hey Hey, My My (Into the Black) - 2016 Remaster",0.28800000000000003,0.514,312660,0.88,0.276,4,0.6859999999999999,-9.04,0,0.0448,122.236,0.583,4.09
The Temptations,Papa Was A Rollin' Stone - Single Version,0.451,0.8170000000000001,419640,0.405,0.0507,10,0.0468,-13.513,0,0.0811,121.46700000000001,0.898,4.06
Massive Attack,Angel,0.0157,0.7140000000000001,379533,0.309,0.807,7,0.0777,-10.796,1,0.0291,107.346,0.0671,4.11
Nas,It Ain't Hard to Tell,1.7e-05,0.69,202107,0.7290000000000001,0.0431,11,0.152,-5.819,0,0.221,91.376,0.35700000000000004,4.08
Wire,Mannequin - 2006 Remastered Version,0.0065,0.419,157360,0.75,0.254,11,0.249,-8.798,0,0.0469,150.064,0.861,4.09
The Strokes,Hard To Explain,0.00045599999999999997,0.408,224333,0.665,0.863,7,0.0888,-6.2860000000000005,1,0.0578,82.525,0.667,4.07
Bob Dylan,Subterranean Homesick Blues,0.7020000000000001,0.5760000000000001,141293,0.727,0.0,4,0.324,-9.972999999999999,0,0.05,173.854,0.7509999999999999,4.05
Blind Willie Johnson,"Dark Was the Night, Cold Was the Ground",0.968,0.39399999999999996,198560,0.0406,0.0453,9,0.0976,-23.179000000000002,1,0.044000000000000004,116.117,0.2,4.04
Manic Street Preachers,Motorcycle Emptiness,8.18e-06,0.525,305693,0.8059999999999999,0.0552,4,0.157,-3.655,1,0.03,112.45299999999999,0.213,4.05
Stevie Wonder,Higher Ground,0.0631,0.716,222600,0.85,0.00133,8,0.18899999999999997,-9.949,1,0.0426,125.47399999999999,0.821,4.07
David Bowie,Blackstar,0.20600000000000002,0.366,597933,0.552,0.0595,6,0.17800000000000002,-8.35,1,0.0317,97.98,0.114,4.02
A Tribe Called Quest,Award Tour,0.0030800000000000003,0.812,226440,0.6,8.38e-06,7,0.17300000000000001,-9.414,1,0.254,97.338,0.555,4.1
Jimi Hendrix,Purple Haze,0.008759999999999999,0.5329999999999999,170813,0.905,0.578,2,0.0698,-5.27,1,0.0754,108.9,0.486,4.04
The Specials,Ghost Town,0.0492,0.665,219307,0.7659999999999999,0.33799999999999997,10,0.113,-9.454,0,0.0505,73.683,0.905,4.04
Prince,Raspberry Beret,0.21,0.7609999999999999,215173,0.67,0.000426,2,0.0685,-12.759,1,0.0438,120.75200000000001,0.91,4.04
The Cure,Boys Don't Cry - Single Version,0.00486,0.465,157533,0.841,0.0,11,0.109,-5.767,0,0.0634,168.743,0.6890000000000001,4.05
Stardust,Music Sounds Better With You,0.00105,0.735,403293,0.72,0.15,1,0.382,-7.04,1,0.336,124.17399999999999,0.364,4.0
Radiohead,Jigsaw Falling Into Place,0.105,0.461,248893,0.833,0.00419,11,0.0741,-6.0820000000000025,0,0.0481,165.635,0.8079999999999999,4.04
The Smiths,What Difference Does It Make? - John Peel Session 5/18/83,6.26e-05,0.371,192200,0.9620000000000001,0.000227,1,0.0942,-5.5820000000000025,0,0.0611,158.89600000000004,0.457,4.05
Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,0.5770000000000001,0.40399999999999997,423840,0.903,0.297,1,0.287,-3.88,1,0.0668,115.67200000000001,0.498,4.03
The Modern Lovers,Roadrunner,5.05e-05,0.462,246440,0.84,6.47e-05,2,0.0893,-6.6670000000000025,1,0.0346,75.542,0.805,4.05
The Supremes,You Can't Hurry Love,0.299,0.63,167933,0.711,0.0,10,0.0813,-9.34,1,0.0472,96.912,0.659,4.05
Nirvana,Smells Like Teen Spirit,2.55e-05,0.502,301920,0.912,0.000173,1,0.106,-4.556,1,0.0564,116.76100000000001,0.72,3.99
The Pogues,Fairytale of New York (feat. Kirsty MacColl),0.501,0.319,272200,0.6509999999999999,4.73e-05,2,0.24100000000000002,-6.335,1,0.0342,118.501,0.474,4.04
Madvillain,All Caps,0.266,0.358,130480,0.889,1.4800000000000002e-05,1,0.172,-8.045,1,0.336,85.619,0.665,4.07
The Stone Roses,Fools Gold - Remastered,0.000367,0.731,594453,0.875,0.858,7,0.289,-6.393,1,0.0459,112.775,0.166,4.06
Burial,Archangel,0.428,0.624,238427,0.852,0.6559999999999999,1,0.114,-10.184,1,0.153,135.22299999999998,0.512,4.05
The Beatles,Golden Slumbers - Remastered 2009,0.326,0.419,91760,0.152,0.0034,0,0.113,-12.126,1,0.0277,80.608,0.239,4.24
The Rolling Stones,Let's Spend The Night Together,0.6890000000000001,0.5660000000000001,215760,0.795,0.0,7,0.249,-7.755,1,0.0498,140.859,0.5720000000000001,4.01
Orchestral Manoeuvres In The Dark,Enola Gay - Remastered,0.00441,0.5589999999999999,213693,0.764,0.0299,2,0.0807,-7.058,0,0.0348,143.319,0.932,4.05
Neil Young,Old Man - 2009 Remaster,0.431,0.7020000000000001,202147,0.244,0.00867,4,0.0963,-15.286,0,0.0355,141.317,0.444,4.06
The Notorious B.I.G.,Juicy - 2005 Remaster,0.47200000000000003,0.889,302693,0.816,0.0,9,0.204,-4.67,1,0.247,96.056,0.777,4.03
Neil Young,Heart of Gold - 2009 Remaster,0.18899999999999997,0.541,187013,0.45899999999999996,0.0274,4,0.099,-10.433,0,0.0297,171.165,0.8029999999999999,4.05
The Chameleons,Swamp Thing,0.0038299999999999996,0.374,356973,0.748,0.183,10,0.0646,-7.306,0,0.0248,99.11200000000001,0.317,4.09
Marvin Gaye,Mercy Mercy Me (The Ecology),0.373,0.499,196467,0.633,0.718,6,0.0876,-12.145,0,0.0445,93.238,0.474,4.07
Screamin' Jay Hawkins,I Put a Spell On You,0.59,0.733,144867,0.39899999999999997,0.0254,10,0.0766,-12.085999999999999,0,0.094,173.78099999999995,0.9,4.04
Ennio Morricone,The Ecstasy Of Gold,0.826,0.134,203227,0.474,0.58,9,0.195,-13.864,0,0.0518,98.854,0.133,4.26
Radiohead,Daydreaming,0.968,0.299,384439,0.263,0.857,9,0.126,-13.207,0,0.0323,137.84799999999998,0.113,4.03
Aphex Twin,Windowlicker,0.132,0.698,368400,0.789,0.0091,8,0.366,-4.936,1,0.163,123.016,0.4920000000000001,3.89
Weyes Blood,Andromeda,0.3670000000000001,0.46299999999999997,280187,0.462,0.0012,1,0.35600000000000004,-7.94,0,0.0272,131.273,0.18899999999999997,4.04
The Flaming Lips,Race for the Prize - 2017 Remaster,4.5600000000000004e-05,0.326,258912,0.841,0.027999999999999997,0,0.251,-7.14,1,0.0858,130.72299999999998,0.449,4.05
The The,This Is the Day,0.0237,0.5760000000000001,296333,0.703,0.0013,10,0.0752,-10.913,1,0.0486,141.567,0.684,4.07
The Cure,Close to Me - Remastered,0.0748,0.725,203267,0.524,0.764,11,0.0819,-11.120999999999999,1,0.11599999999999999,185.13400000000001,0.961,4.05
My Bloody Valentine,To Here Knows When,1.9e-05,0.107,331227,0.6779999999999999,0.871,0,0.36,-12.594000000000001,1,0.0581,92.689,0.145,4.04
"Earth, Wind & Fire",September,0.165,0.6940000000000001,215080,0.831,0.000892,9,0.25,-7.2879999999999985,1,0.0301,125.90100000000001,0.98,4.06
Roy Orbison,In Dreams,0.67,0.495,169160,0.435,0.00037999999999999997,0,0.13,-9.99,1,0.0286,108.189,0.71,4.04
Lana Del Rey,Venice Bitch,0.912,0.40399999999999997,577199,0.298,0.228,9,0.0996,-12.985999999999999,0,0.0304,78.815,0.315,4.01
The Doors,Break on Through (To the Other Side),0.2,0.42100000000000004,145867,0.7509999999999999,0.0,9,0.17,-9.584,1,0.0472,89.839,0.789,4.03
Bob Dylan,Blowin' in the Wind,0.914,0.38,165427,0.0993,2.3199999999999998e-05,2,0.0605,-20.566999999999997,1,0.0509,174.87400000000005,0.44,4.03
Gary Numan / Tubeway Army,Are 'Friends' Electric?,0.03,0.423,325200,0.748,0.221,5,0.16899999999999998,-9.832,1,0.0387,93.977,0.428,4.05
George Harrison,What Is Life - 2014 Mix,0.006540000000000001,0.46799999999999997,264413,0.833,0.000332,4,0.326,-5.847,1,0.0324,131.248,0.884,4.06
Nirvana,Heart-Shaped Box,0.19899999999999998,0.256,281160,0.6409999999999999,0.0329,1,0.0853,-10.283,1,0.0552,203.00599999999997,0.382,4.02
Stevie Wonder,Sir Duke,0.16,0.588,232760,0.568,0.0,6,0.0792,-9.766,1,0.0672,106.93799999999999,0.9520000000000001,4.05
Interpol,NYC,0.0141,0.171,259373,0.753,0.0481,0,0.11,-4.871,1,0.0312,77.76,0.284,4.14
Nick Drake,Northern Sky,0.552,0.53,224013,0.264,0.6940000000000001,5,0.133,-18.16,0,0.038,90.04799999999999,0.489,4.09
Portishead,Machine Gun,0.015,0.565,283440,0.575,0.00225,11,0.106,-6.1160000000000005,1,0.0409,105.12,0.0601,4.04
Bob Dylan,Positively 4th Street - Single Version,0.8170000000000001,0.556,247867,0.46299999999999997,0.0,6,0.11599999999999999,-10.79,1,0.0268,109.586,0.764,4.05
Camp Lo,Luchini AKA This Is It,0.0495,0.721,240093,0.9490000000000001,0.0,6,0.327,-5.685,1,0.278,83.02799999999998,0.835,4.04
Joy Division,She's Lost Control - 2007 Remaster,0.0157,0.485,237013,0.846,0.0287,11,0.0766,-7.63,0,0.0528,144.246,0.743,4.19
Patti Smith,Gloria: In Excelsis Deo,0.11800000000000001,0.42200000000000004,354320,0.8140000000000001,5.3e-06,9,0.115,-7.365,1,0.195,147.065,0.41100000000000003,4.03
The Beatles,Here Comes The Sun - Remastered 2009,0.0339,0.557,185733,0.54,0.00248,9,0.179,-10.484000000000002,1,0.0347,129.171,0.39399999999999996,4.04
Portishead,Sour Times,0.0508,0.698,252267,0.633,0.272,8,0.264,-6.68,0,0.0406,94.085,0.55,4.05
Nancy Sinatra,Some Velvet Morning,0.5,0.28,221627,0.48,0.0,1,0.168,-8.413,0,0.0318,125.67399999999999,0.345,4.03
David Bowie,Rock 'n' Roll Suicide - 2012 Remaster,0.309,0.457,178266,0.308,1.5e-06,0,0.107,-11.474,1,0.0398,103.111,0.272,4.04
Flying Lotus,Never Catch Me,0.316,0.526,234487,0.9359999999999999,0.000384,8,0.261,-4.5760000000000005,1,0.263,81.305,0.28300000000000003,4.04
Frank Ocean,Chanel,0.8740000000000001,0.7759999999999999,210285,0.503,0.0,0,0.11199999999999999,-5.732,0,0.237,110.134,0.473,4.02
Sonic Youth,The Diamond Sea - Radio Edit,0.0741,0.397,328782,0.561,0.0077,2,0.153,-11.600999999999999,1,0.0332,111.8,0.289,4.04
Yeah Yeah Yeahs,Maps,0.000346,0.502,219987,0.941,0.319,7,0.5529999999999999,-5.194,1,0.0716,119.78299999999999,0.124,4.03
The Doors,Riders on the Storm,0.25,0.5489999999999999,434720,0.722,0.0138,11,0.11,-11.729000000000001,0,0.0283,103.885,0.716,4.02
Radiohead,Optimistic,0.0496,0.40299999999999997,315973,0.757,0.848,7,0.305,-9.931000000000001,0,0.0371,157.957,0.573,4.03
The Beach Boys,Heroes And Villains - Remastered,0.524,0.426,219307,0.583,4.05e-06,1,0.147,-7.442,1,0.0354,116.803,0.23199999999999998,4.05
Pet Shop Boys,West End Girls - 2001 Remaster,0.0114,0.648,245360,0.9470000000000001,0.0567,4,0.105,-6.617000000000001,0,0.0369,113.255,0.602,4.03
The Zombies,Hung Up On A Dream (Mono Version),0.268,0.32899999999999996,181733,0.685,0.327,0,0.0837,-5.105,1,0.0293,100.60700000000001,0.183,4.17
Grimes,Realiti,0.000904,0.638,306532,0.632,0.0406,9,0.115,-7.588999999999999,1,0.028999999999999998,114.992,0.349,3.99
Kanye West,Flashing Lights,0.0381,0.639,237507,0.628,0.0,6,0.386,-7.5779999999999985,0,0.0399,90.48200000000001,0.43,4.02
BROCKHAMPTON,JUNKY,0.316,0.638,248781,0.662,0.0,1,0.258,-5.497000000000001,1,0.40399999999999997,82.32700000000001,0.675,4.01
Ween,Ocean Man,0.551,0.72,126947,0.912,0.00122,4,0.0982,-6.13,1,0.0363,122.78200000000001,0.973,4.06
Etta James,At Last,0.546,0.273,179693,0.34700000000000003,0.0137,5,0.33399999999999996,-8.631,1,0.0292,87.411,0.32799999999999996,4.04
Talk Talk,Life's What You Make It - 1997 Remaster,0.00367,0.525,268893,0.804,0.285,1,0.0382,-7.575,1,0.0321,91.95100000000001,0.935,4.03
Booker T. & the M.G.'s,Green Onions,0.767,0.816,176333,0.514,0.9490000000000001,10,0.0899,-8.741,1,0.0339,136.83700000000002,0.912,4.03
A Tribe Called Quest,Electric Relaxation (Relax Yourself Girl),0.233,0.882,224920,0.39899999999999997,0.526,6,0.121,-13.136,1,0.276,98.23200000000001,0.851,4.06
BROCKHAMPTON,BOOGIE,0.0137,0.604,193155,0.9329999999999999,0.0,1,0.37,-3.034,1,0.214,110.029,0.28,4.01
Weezer,Say It Ain't So,0.0073700000000000015,0.634,258827,0.551,1.82e-05,3,0.07,-7.136,1,0.0352,151.779,0.45299999999999996,4.02
A Tribe Called Quest,Jazz (We've Got),0.7190000000000001,0.8220000000000001,250240,0.479,4.4200000000000004e-05,11,0.124,-15.962,1,0.271,92.461,0.72,4.05
CAN,Moonshake,0.0992,0.797,182186,0.6509999999999999,0.856,9,0.11900000000000001,-13.857999999999999,1,0.0424,146.181,0.862,4.07
Gorillaz,On Melancholy Hill,1.51e-05,0.6890000000000001,233867,0.7390000000000001,0.509,2,0.064,-5.81,1,0.026000000000000002,120.42299999999999,0.578,4.02
Smokey Robinson & The Miracles,The Tracks Of My Tears,0.6990000000000001,0.502,174360,0.33299999999999996,0.0,7,0.222,-10.914000000000001,1,0.0264,96.98200000000001,0.7290000000000001,4.04
Otis Redding,Try a Little Tenderness,0.18600000000000005,0.5870000000000001,201733,0.133,2.26e-05,9,0.258,-15.151,0,0.0565,102.93799999999999,0.068,4.05
Iggy Pop,The Passenger,0.0947,0.498,283360,0.889,1.62e-06,0,0.733,-5.412999999999999,1,0.0546,134.88,0.696,4.06
Ride,Vapour Trail - 2001 Remaster,0.0006360000000000001,0.428,257667,0.802,0.778,4,0.0944,-5.682,1,0.0304,107.527,0.428,4.04
Nine Inch Nails,Hurt,0.773,0.49,375933,0.158,0.0227,9,0.121,-18.148,1,0.04,79.833,0.0826,4.03
Wu-Tang Clan,Protect Ya Neck,0.032,0.8170000000000001,291067,0.552,7.17e-06,8,0.826,-10.8,0,0.386,102.01100000000001,0.8079999999999999,4.04
Morrissey,Suedehead - 2011 Remaster,0.00126,0.529,235520,0.9890000000000001,0.00148,2,0.0567,-4.5,1,0.042,142.29,0.669,4.0
Daft Punk,Digital Love,0.0481,0.644,301373,0.664,0.862,9,0.342,-8.398,1,0.0333,124.726,0.53,4.01
Yes,Roundabout - 2003 Remaster,0.0682,0.41,510573,0.7609999999999999,0.0077,4,0.0758,-9.453,0,0.0687,132.889,0.391,4.04
Television,Venus,0.000898,0.55,229027,0.631,0.18,0,0.0503,-11.493,1,0.0385,114.553,0.9079999999999999,4.07
FKA twigs,cellophane,0.872,0.563,204067,0.28300000000000003,0.000143,2,0.0899,-11.857999999999999,1,0.0395,106.973,0.228,3.99
Elliott Smith,Speed Trials,0.794,0.638,181293,0.377,0.586,0,0.106,-13.139000000000001,1,0.0312,102.76299999999999,0.33,4.06
Bruce Springsteen,Atlantic City,0.311,0.475,236653,0.429,0.0,4,0.376,-10.577,1,0.0367,108.03399999999999,0.34,4.04
Car Seat Headrest,Beach Life-In-Death,0.0038399999999999997,0.242,798693,0.792,0.0904,0,0.39299999999999996,-7.1,1,0.0882,110.939,0.262,4.01
The Replacements,Swingin Party - 2008 Remaster,0.0224,0.647,233573,0.69,0.0,6,0.147,-8.657,0,0.0454,117.514,0.682,4.05
OutKast,Ms. Jackson,0.142,0.843,270507,0.805,0.0,4,0.0771,-5.9460000000000015,0,0.26899999999999996,94.946,0.615,4.0
Belle & Sebastian,Like Dylan In The Movies,0.319,0.505,252733,0.444,0.000133,1,0.147,-12.672,0,0.0279,157.899,0.625,4.07
